,SPX Index,NKY Index ,SX5E Index,HSCEI Index,KOSPI2 Index,SPGCICP Index,SPGSCLP Index,SPGSGCP Index,TY1 Comdty,TU1 Comdty
2005-01-10,1190.25,11433.24,2977.21,4547.93,113.27,213.4957,940.83,44.246,111.390625,104.5234375
2005-01-11,1182.99,11539.99,2949.29,4545.85,114.66,218.4854,947.99,44.53,111.578125,104.5234375
2005-01-12,1187.7,11453.39,2924.01,4578.73,114.09,218.7626,961.77,44.972,111.640625,104.546875
2005-01-13,1177.45,11358.22,2936.32,4588.1,115.01,216.8674,995.64,44.814,112,104.6015625
2005-01-14,1184.52,11438.39,2948.22,4540.6,117.82,217.7246,1002.66,44.594,111.828125,104.5
2005-01-18,1195.98,11423.26,2962.43,4646.75,119.5,218.1532,1001.63,44.646,111.90625,104.484375
2005-01-19,1184.63,11405.34,2959.9,4656.87,118.9,220.0104,988.82,44.615,111.921875,104.5078125
2005-01-20,1175.41,11284.77,2937.71,4616.03,118.02,220.5819,977.46,44.542,112.078125,104.609375
2005-01-21,1167.87,11238.37,2940.87,4566.74,119.4,223.7963,1002.66,44.993,112.296875,104.7109375
2005-01-24,1163.75,11289.49,2937.83,4545.55,119.83,223.2248,1008.45,45.024,112.359375,104.6484375
2005-01-25,1168.41,11276.91,2958.61,4617.32,118.91,222.0819,1025.59,44.5,111.953125,104.6015625
2005-01-26,1174.07,11376.57,2956.43,4679.52,120.51,223.6534,1007.83,45.003,111.875,104.53125
2005-01-27,1174.55,11341.31,2970.81,4692.82,120.16,222.2248,1009.07,44.93,111.765625,104.5078125
2005-01-28,1171.36,11320.58,2955.89,4711.88,119.65,224.8678,974.77,44.898,112.25,104.6015625
2005-01-31,1181.27,11387.59,2984.59,4721.52,121.06,224.8678,995.84,44.479,112.265625,104.53125
2005-02-01,1189.41,11384.4,3008.85,4675.86,120,221.9391,973.53,44.353,112.28125,104.5390625
2005-02-02,1193.19,11407.14,3022.35,4717.67,119.74,219.6533,964.65,44.363,112.25,104.4921875
2005-02-03,1189.89,11389.35,3010.39,4720.15,120.64,219.7962,959.69,43.891,112.03125,104.4296875
2005-02-04,1203.03,11360.4,3037.13,4750.72,121.3,217.2246,960.31,43.619,112.65625,104.5390625
2005-02-07,1201.72,11499.86,3051.97,4840.26,123.2,219.2604,935.51,43.566,112.765625,104.4921875
2005-02-08,1202.3,11490.43,3055.89,4872.19,123.2,220.1917,937.9,43.451,112.828125,104.453125
2005-02-09,1191.99,11473.35,3044.36,4872.19,123.2,219.3798,938.81,43.472,113.375,104.625
2005-02-10,1197.01,11553.56,3044,4872.19,123.2,223.4437,972.03,43.912,112.828125,104.546875
2005-02-11,1205.3,11553.56,3080.08,4872.19,122.84,224.4699,974.08,44.258,112.59375,104.46875
2005-02-14,1206.14,11632.2,3075.76,4904.96,124.94,227.9489,978.56,44.814,112.71875,104.4375
2005-02-15,1210.12,11646.49,3086.95,4932.73,125.48,230.1958,973.46,44.814,112.5625,104.4296875
2005-02-16,1210.34,11601.68,3068.55,4920.09,125.85,227.659,995.68,44.772,112.109375,104.3203125
2005-02-17,1200.75,11582.72,3067.34,4908.71,125.93,231.5004,982.63,44.951,112,104.375
2005-02-18,1201.59,11660.12,3072.04,4923.54,127.43,236.574,998.73,44.93,111.484375,104.296875
2005-02-22,1184.16,11597.71,3045.24,4935.1,126.74,238.386,1047.84,45.706,111.359375,104.296875
2005-02-23,1190.8,11500.18,3028.08,4919.15,125.53,237.2988,1042.75,45.737,111.421875,104.2734375
2005-02-24,1200.2,11531.15,3024.8,4934.5,127.81,234.9794,1047.23,45.695,111.3125,104.21875
2005-02-25,1211.37,11658.25,3062.72,5024.92,129.13,235.9216,1049.27,45.737,111.40625,104.1875
2005-02-28,1203.6,11740.6,3058.32,5152.38,130.85,238.8208,1054.57,45.895,110.875,104.1015625
2005-03-01,1210.41,11780.53,3078.44,5138.08,130.85,236.5014,1053.14,45.507,110.78125,104.109375
2005-03-02,1210.08,11813.71,3082.71,4984.9,130.14,236.7188,1081.06,45.496,110.75,104.1484375
2005-03-03,1210.47,11856.46,3078.11,5014.18,130.61,237.5161,1091.66,45.181,110.6875,104.1171875
2005-03-04,1222.12,11873.05,3106.86,4951.57,130.61,239.9079,1095.94,45.632,111.09375,104.1484375
2005-03-07,1225.31,11925.36,3114.54,4995.99,130.11,240.2703,1098.18,45.706,111.15625,104.109375
2005-03-08,1219.43,11886.91,3097.34,5082.47,129.21,242.2759,1112.37,46.261,110.671875,104.0859375
2005-03-09,1207.01,11966.69,3081.99,5086.31,130.26,242.6402,1115.78,46.449,109.84375,104.0078125
2005-03-10,1209.25,11864.91,3053.66,5057.79,128.76,240.799,1092.22,46.502,110.140625,104
2005-03-11,1200.08,11923.89,3060.36,5004.24,131.97,240.1984,1109.7,46.856,109.65625,103.8984375
2005-03-14,1206.83,11850.25,3060.72,4999.84,131.47,237.7751,1120.37,46.314,109.765625,103.890625
2005-03-15,1197.75,11821.09,3083.73,4920.25,127.95,240.382,1120.37,46.293,109.65625,103.8828125
2005-03-16,1188.07,11873.18,3032.13,4952.88,128.17,244.7145,1148.35,46.585,109.875,103.9375
2005-03-17,1190.21,11775.5,3039.8,4959.81,126.68,242.9888,1145.73,46.054,110.171875,103.984375
2005-03-18,1189.65,11879.81,3053.54,4957.59,126.82,245.0449,1152.38,46.116,110.015625,103.96875
2005-03-21,1183.78,11879.81,3038.14,4993.85,126.84,242.2545,1156.81,45.251,109.9375,103.9453125
2005-03-22,1171.71,11841.97,3050.44,4907.17,126.87,244.5309,1128.02,45.272,108.421875,103.7890625
2005-03-23,1172.53,11739.12,3036.85,4811.31,125.16,239.7578,1083.32,44.615,108.359375,103.71875
2005-03-24,1171.42,11745.97,3060.67,4800.4,123.8,239.2438,1104.06,44.563,108.453125,103.7109375
2005-03-28,1174.28,11792.3,3060.67,4800.4,126.72,239.2438,1088.16,44.688,108.15625,103.6875
2005-03-29,1165.36,11599.82,3069.35,4765.22,124.13,242.1077,1091.78,44.688,108.515625,103.71875
2005-03-30,1181.41,11565.88,3056.25,4765.97,123.49,244.531,1086.95,44.782,108.75,103.734375
2005-03-31,1180.59,11668.95,3055.73,4792.77,124.78,247.3949,1115.33,44.948,109.265625,103.796875
2005-04-01,1172.92,11723.63,3061.11,4866.57,126.88,242.7686,1152.98,44.656,109.53125,103.5546875
2005-04-04,1176.12,11667.54,3042.17,4851.18,127.22,243.7967,1147.75,44.417,109.5625,103.5859375
2005-04-05,1181.39,11774.31,3064.07,4851.18,127.22,242.9889,1128.22,44.479,109.46875,103.578125
2005-04-06,1184.07,11827.16,3076.23,4854.87,127.85,246.6605,1124.4,44.75,109.703125,103.6484375
2005-04-07,1191.14,11810.99,3090.72,4860.65,127.92,246.9542,1089.36,44.667,109.46875,103.6171875
2005-04-08,1181.2,11874.75,3088.92,4891.78,128.44,247.1309,1073.97,44.709,109.34375,103.546875
2005-04-11,1181.21,11745.64,3080.6,4866.02,127.59,249.3082,1082.23,44.875,109.625,103.5859375
2005-04-12,1187.76,11670.3,3065.18,4839.74,127.24,246.0005,1048.86,44.761,110.21875,103.671875
2005-04-13,1173.79,11637.52,3080.54,4853.47,127.28,240.5094,1020.31,44.938,110.234375,103.7578125
2005-04-14,1162.05,11563.17,3075.33,4797.55,123.29,236.7142,1033.03,44.375,110.390625,103.875
2005-04-15,1142.62,11370.69,3013.79,4721.01,122.41,240.0629,1018.94,44.469,110.953125,103.9921875
2005-04-18,1145.98,10938.44,2947.79,4572.35,119.76,240.3606,1007.39,44.729,111.109375,104.0078125
2005-04-19,1152.78,11065.86,2957.37,4654.16,120.5,244.7511,1048.49,45.292,111.4375,104.078125
2005-04-20,1137.5,11088.58,2944.33,4652.06,121.05,250.4066,1057.49,45.532,111.390625,104.0546875
2005-04-21,1159.95,10984.39,2950.34,4650.66,121.31,246.3882,1060.82,45.292,110.765625,103.8515625
2005-04-22,1152.12,11045.95,2976.39,4708.8,121.36,248.6579,1084.11,45.418,111.046875,103.8984375
2005-04-25,1162.1,11073.77,2987.05,4699.96,122.08,246.9091,1068.06,45.438,111.03125,103.84375
2005-04-26,1151.74,11035.83,2983.22,4762.7,121.92,244.0813,1060.82,45.772,110.96875,103.8125
2005-04-27,1156.38,11005.42,2942.62,4721.8,119.96,240.435,1010.13,45.261,111.203125,103.8671875
2005-04-28,1143.22,11008.9,2930.87,4698.59,118.36,241.9233,1013.26,45.084,111.671875,103.9765625
2005-04-29,1156.85,11008.9,2930.1,4657.7,117.58,244.7511,973.14,45.47,111.421875,103.8515625
2005-05-02,1162.16,11002.11,2949.09,4657.7,118.46,244.7511,996.62,44.886,111.5,103.8828125
2005-05-03,1161.17,11002.11,2962.59,4667.65,117.89,242.7419,968.83,44.594,111.375,103.828125
2005-05-04,1175.65,11002.11,2981.04,4684.22,119.95,239.3932,981.16,44.834,111.578125,103.9296875
2005-05-05,1172.63,11002.11,3004.52,4766.77,119.95,241.8489,994.86,44.907,111.828125,104.078125
2005-05-06,1171.35,11192.17,3019.26,4737.84,121.26,241.6257,997.41,44.511,111.015625,103.765625
2005-05-09,1178.84,11171.32,3007.1,4772.31,120.48,244.76,1016.81,44.511,110.921875,103.7109375
2005-05-10,1166.22,11159.46,2983.42,4759.2,120.4,245.5982,1018.12,44.619,111.375,103.8203125
2005-05-11,1171.11,11120.7,2970.5,4719.37,119.02,242.6269,987.88,44.619,111.5,103.84375
2005-05-12,1159.36,11077.94,2993.09,4717.94,118.69,236.3671,953.65,44.019,111.65625,103.890625
2005-05-13,1154.05,11049.11,2994.52,4654.54,118.87,229.4262,955.36,43.864,111.96875,104.0078125
2005-05-16,1165.69,10947.22,2988.16,4654.54,119.65,229.1999,953.27,43.718,111.984375,104.015625
2005-05-17,1173.8,10825.39,2983.84,4563.58,119.51,230.7842,962.77,43.77,112.078125,104.015625
2005-05-18,1185.56,10835.41,3036.3,4561.1,120.08,234.6319,933.5,43.988,112.4375,104.078125
2005-05-19,1191.08,11077.16,3051.79,4614.36,123.04,233.5002,926.09,43.864,112.125,103.9453125
2005-05-20,1189.28,11037.29,3050.45,4625.36,123.02,231.8404,924.38,43.542,112.046875,103.875
2005-05-23,1193.86,11158.65,3070.98,4566.14,122.87,235.3108,934.07,43.459,112.53125,103.953125
2005-05-24,1194.07,11133.65,3066.55,4579.81,122.91,237.046,943.76,43.542,113,104.015625
2005-05-25,1190.01,11014.43,3059.84,4538.34,121.37,238.8567,968.66,43.677,112.71875,104.03125
2005-05-26,1197.62,11027.94,3086.08,4501.61,121.7,240.441,969.23,43.584,112.546875,103.9765625
2005-05-27,1198.78,11192.33,3084,4574.64,123.89,239.1584,985.19,43.77,112.625,103.9609375
2005-05-31,1191.5,11276.59,3076.7,4593.03,124.84,236.9705,987.47,43.408,112.84375,104.046875
2005-06-01,1202.27,11329.67,3125.88,4547.91,124.9,241.1199,1037.44,43.283,113.53125,104.25
2005-06-02,1204.29,11280.05,3131.03,4540.06,125.04,247.8344,1019.01,44.019,113.578125,104.2109375
2005-06-03,1196.02,11300.05,3114.27,4550.63,125.7,255.9824,1045.61,44.123,112.984375,104.109375
2005-06-06,1197.51,11270.62,3099.2,4637.83,125.7,256.2087,1035.35,44.392,113.140625,104.0859375
2005-06-07,1197.26,11217.45,3134.82,4666.46,124.79,253.5682,1021.48,44.216,113.578125,104.1328125
2005-06-08,1194.67,11281.03,3125.59,4712.12,125.62,252.735,998.89,44.206,113.375,104.046875
2005-06-09,1200.93,11160.88,3122.93,4664.77,127.22,253.8452,1031.49,44.154,113.15625,104
2005-06-10,1198.11,11304.23,3143.85,4732.84,127.68,258.533,1015.94,44.485,112.53125,103.8828125
2005-06-13,1200.82,11311.51,3159.83,4716.45,127.65,257.1528,1055.65,44.672,112.265625,103.875
2005-06-14,1203.91,11335.92,3162.86,4647.66,126.9,255.382,1039.85,44.485,112,103.8828125
2005-06-15,1206.58,11415.88,3147.55,4668.92,129.27,258.0767,1048.03,44.651,111.96875,103.8671875
2005-06-16,1210.96,11416.38,3160.09,4723.76,129.27,260.6944,1066.98,45.376,112.296875,103.9296875
2005-06-17,1216.96,11514.03,3178.48,4707.7,129.33,266.7768,1099.49,45.594,112.171875,103.9140625
2005-06-20,1216.1,11483.35,3162.14,4762.87,128.17,265.8529,1112.5,45.594,112.046875,103.890625
2005-06-21,1213.61,11488.74,3179.62,4771.31,127.66,265.6989,1096.89,45.646,112.546875,103.9140625
2005-06-22,1213.88,11547.28,3182.08,4838.08,129.24,264.0821,1079.24,45.563,113.640625,104.078125
2005-06-23,1200.73,11576.75,3190.8,4842.62,130.39,261.0024,1103.95,45.926,113.5,104.0546875
2005-06-24,1191.57,11537.03,3161,4842.97,129.08,265.6219,1111.75,45.801,113.828125,104.140625
2005-06-27,1190.69,11414.28,3132.5,4832.78,127.45,267.4697,1124.76,45.77,113.9375,104.140625
2005-06-28,1201.57,11513.83,3162,4896.23,127.92,265.1984,1081.28,45.356,113.4375,104.03125
2005-06-29,1199.85,11577.44,3178.56,4882.75,128.41,265.6604,1063.82,45.449,113.265625,103.984375
2005-06-30,1191.33,11584.01,3181.54,4861.87,129.43,262.6962,1049.7,45.294,113.46875,104.03125
2005-07-01,1194.44,11630.13,3208.61,4861.87,130.59,253.4572,1091.5,44.433,112.75,103.671875
2005-07-05,1204.99,11616.7,3207.91,4880.12,130.54,258.6926,1107.11,43.926,112.15625,103.59375
2005-07-06,1194.94,11603.53,3224.11,4915.29,130.65,263.7741,1138.51,43.988,112.40625,103.6171875
2005-07-07,1197.87,11590.14,3170.06,4847.33,131.72,263.0812,1128.29,43.957,112.625,103.7265625
2005-07-08,1211.86,11565.99,3224.59,4809.99,131.28,267.0848,1107.85,43.915,112.078125,103.6015625
2005-07-11,1219.44,11674.79,3246.4,4851.2,133.88,268.2595,1095.26,44.174,112.125,103.5703125
2005-07-12,1222.21,11692.14,3236.33,4853.38,134.26,266.3663,1124.4,44.26,111.875,103.53125
2005-07-13,1223.29,11659.84,3260.67,4914.08,135.25,265.8677,1112.96,43.997,111.765625,103.5078125
2005-07-14,1226.5,11764.26,3277.2,4890.88,136.98,267.6199,1073.31,43.546,111.625,103.5078125
2005-07-15,1227.92,11758.68,3278.71,4865.83,136.48,269.0338,1081.17,43.648,111.703125,103.4921875
2005-07-18,1221.13,11758.68,3276.49,4886.38,136.78,269.8979,1068.19,43.628,111.515625,103.453125
2005-07-19,1229.35,11764.84,3314.06,4892.06,138.66,272.6472,1073.13,43.536,111.75,103.5
2005-07-20,1235.2,11789.35,3303.88,4982.25,138.57,273.6684,1060.87,43.73,111.890625,103.4765625
2005-07-21,1227.04,11786.73,3299.92,5090.68,138.62,273.1971,1044.6,44.108,111.09375,103.359375
2005-07-22,1233.68,11695.05,3292.92,5139.1,138.37,277.5174,1072.39,44.037,111.421875,103.421875
2005-07-25,1229.03,11762.65,3298.27,5173.67,140.55,279.4026,1078.79,44.129,111.28125,103.375
2005-07-26,1231.16,11737.96,3302.98,5161.38,140.53,278.3814,1082.45,43.873,111.3125,103.3671875
2005-07-27,1236.79,11835.08,3310.84,5204.74,140.73,282.0733,1080.81,44.006,111.15625,103.3046875
2005-07-28,1243.72,11858.31,3333.05,5194.34,142.38,285.1368,1095.98,44.282,111.640625,103.34375
2005-07-29,1234.18,11899.6,3326.51,5263.41,143.32,284.5869,1107.5,44.538,110.984375,103.2421875
2005-08-01,1235.35,11946.92,3320.44,5298.39,143.96,289.0643,1125.79,44.732,110.6875,103.203125
2005-08-02,1244.12,11940.2,3349.91,5377.68,144.3,289.3785,1131.64,44.732,110.59375,103.1875
2005-08-03,1245.04,11981.8,3343.63,5323.18,144.21,290.2426,1112.8,45.243,110.828125,103.2421875
2005-08-04,1235.86,11883.31,3310.62,5303.77,143.52,289.6142,1122.31,45.345,110.671875,103.2265625
2005-08-05,1226.42,11766.48,3280.49,5312.58,140.7,288.6716,1139.32,45.253,110.109375,103.0859375
2005-08-08,1223.13,11778.98,3292.41,5374.16,140.49,288.8293,1168.99,44.997,109.953125,103.0234375
2005-08-09,1231.38,11900.32,3331.29,5337,142.11,283.0859,1154.13,44.946,110.1875,103.0703125
2005-08-10,1229.13,12098.08,3370.84,5421.55,142.7,287.4843,1188.03,45.171,110.1875,103.0703125
2005-08-11,1237.81,12263.32,3354.16,5432.95,145.35,286.5441,1201.24,46.081,110.625,103.15625
2005-08-12,1230.39,12261.68,3334.15,5481.99,146.04,291.3398,1212.4,46.132,111.171875,103.25
2005-08-15,1233.87,12256.55,3326.34,5539.39,146.04,295.2563,1207,45.744,110.953125,103.203125
2005-08-16,1219.34,12315.67,3307.42,5499.34,144.3,297.7341,1200.34,46.142,111.328125,103.2734375
2005-08-17,1220.24,12273.12,3298.2,5459.21,143.87,288.942,1149.05,45.498,110.953125,103.21875
2005-08-18,1219.02,12307.37,3283.84,5300.24,141.16,290.3008,1147.61,45.447,111.578125,103.3046875
2005-08-19,1219.71,12291.73,3328.17,5200.75,140.68,290.6205,1183.96,45.192,111.578125,103.2890625
2005-08-22,1221.73,12452.51,3330.44,5250.56,144.4,296.3754,1181.44,45.273,111.59375,103.296875
2005-08-23,1217.57,12472.93,3299.28,5209.7,144.27,295.8159,1182.52,45.406,111.71875,103.359375
2005-08-24,1209.59,12502.26,3294.25,5141.07,141.27,293.6578,1211.5,45.192,111.75,103.3515625
2005-08-25,1212.4,12405.16,3258.52,5133.79,141.75,292.3789,1214.56,45.284,111.859375,103.34375
2005-08-26,1205.1,12439.48,3224.1,5199.68,140.36,295.0165,1190.08,45.181,111.578125,103.234375
2005-08-29,1212.28,12309.83,3239.96,5120.06,137.42,295.0165,1209.34,45.11,111.734375,103.234375
2005-08-30,1208.41,12453.14,3234.1,5122.75,138.68,298.7731,1256.31,44.507,112.453125,103.46875
2005-08-31,1220.33,12413.6,3263.78,5069.99,140.09,295.3362,1240.65,44.773,112.921875,103.65625
2005-09-01,1221.59,12506.97,3282.29,5150.42,143.13,297.4143,1250.19,45.631,113.125,103.8515625
2005-09-02,1218.02,12600,3274.42,5157.39,144.3,302.4498,1216,45.836,113.109375,103.8515625
2005-09-06,1233.39,12599.43,3341.8,5175.85,145.21,299.0129,1187.02,45.846,112.875,103.7421875
2005-09-07,1236.36,12607.59,3349.46,5162.54,147.95,298.0538,1158.41,45.887,112.578125,103.6484375
2005-09-08,1231.67,12533.89,3346.63,5129.26,148.41,294.1373,1160.57,46.06,112.5,103.625
2005-09-09,1241.48,12692.04,3359.65,5137.44,149.34,291.2039,1153.35,46.295,112.5625,103.6171875
2005-09-12,1240.56,12896.43,3354.64,5155.43,150.13,296.3965,1139.03,46.367,112.25,103.5703125
2005-09-13,1231.2,12901.95,3325.55,5106.61,150.29,294.8809,1134.92,45.989,112.546875,103.6328125
2005-09-14,1227.16,12834.25,3338.99,5078.28,152.03,293.264,1169.79,46.367,112.265625,103.59375
2005-09-15,1227.73,12986.78,3339.02,5062.3,151.99,291.237,1161.25,46.939,111.828125,103.5703125
2005-09-16,1237.91,12958.68,3366.57,5062.21,152.55,288.9668,1127.26,47.348,111.421875,103.46875
2005-09-19,1231.02,12958.68,3356.28,5062.21,152.55,298.7774,1201.47,48.074,111.46875,103.53125
2005-09-20,1221.34,13148.57,3375.79,5120.71,154.69,303.8043,1178.16,48.033,111.375,103.421875
2005-09-21,1210.2,13196.57,3326.78,5100.71,155.34,309.4799,1188.84,48.298,111.6875,103.46875
2005-09-22,1214.62,13159.36,3312.26,5048.31,155.71,309.9664,1183.5,48.063,111.234375,103.4921875
2005-09-23,1215.29,13159.36,3331.55,5012.22,152.39,307.8583,1142.39,47.747,110.671875,103.3515625
2005-09-26,1215.63,13392.63,3400.93,5008.11,156.39,312.642,1171.4,47.982,110.359375,103.3046875
2005-09-27,1215.66,13310.04,3384.24,4998.51,156.52,313.0474,1158.05,47.644,110.265625,103.25
2005-09-28,1216.89,13435.91,3429.42,5029.88,158.88,313.615,1180.83,48.35,110.4375,103.234375
2005-09-29,1227.68,13617.24,3412.75,5218.21,159.06,315.3177,1188.66,48.625,110.25,103.1796875
2005-09-30,1228.81,13574.3,3428.51,5227.28,157.55,311.7907,1178.87,48.268,109.921875,103.078125
2005-10-03,1226.7,13525.28,3449.34,5248.23,157.55,316.0474,1165.17,47.961,109.5625,102.875
2005-10-04,1214.47,13738.84,3464.23,5240.83,160.43,318.1555,1137.22,47.961,109.609375,102.8671875
2005-10-05,1196.39,13689.89,3418.84,5158,158.1,323.0203,1117.47,47.961,109.671875,102.890625
2005-10-06,1191.49,13359.51,3384.15,5047.28,154.65,323.3446,1092.02,48.544,109.671875,102.9296875
2005-10-07,1195.9,13227.74,3374.1,5055.08,154.4,326.5878,1100.56,48.82,109.734375,102.9296875
2005-10-11,1184.87,13556.71,3387.46,5104.89,160.06,332.0709,1128.87,49.034,109.625,102.890625
2005-10-12,1177.68,13463.74,3359.85,5029.51,156.33,326.4026,1139.08,48.707,109.234375,102.8359375
2005-10-13,1176.84,13449.24,3331.42,5044.68,152.85,321.159,1121.05,48.421,109,102.8203125
2005-10-14,1186.57,13420.54,3349.58,4941.78,152.48,318.1906,1109.95,48.217,108.921875,102.78125
2005-10-17,1190.1,13400.29,3356.77,4963.45,150.85,330.8061,1138.96,48.707,108.890625,102.7890625
2005-10-18,1178.14,13352.24,3334.79,5021.25,152.26,332.2903,1118.01,48.503,108.984375,102.8125
2005-10-19,1195.76,13129.49,3279.61,4901.21,148.11,330.3939,1101.36,47.604,109.109375,102.8359375
2005-10-20,1177.8,13190.46,3284.78,4910.94,149.41,332.5377,1074.68,47.338,109.125,102.8125
2005-10-21,1179.59,13199.95,3271.05,4877.51,152.22,322.3958,1085.6,47.941,109.5625,102.90625
2005-10-24,1199.38,13106.18,3310.13,4832.59,152.27,324.9519,1080.05,47.726,109.171875,102.8359375
2005-10-25,1196.54,13280.62,3292.52,4835.61,151.76,332.6201,1118.01,48.513,108.734375,102.7265625
2005-10-26,1191.38,13395.02,3304.27,4800.84,151.45,330.1465,1086.14,48.339,108.234375,102.609375
2005-10-27,1178.9,13417.08,3241.14,4776.21,149.88,329.2395,1093.84,48.605,108.46875,102.6328125
2005-10-28,1198.41,13346.54,3245.98,4712.5,146.55,327.1369,1096.17,48.523,108.421875,102.609375
2005-10-31,1207.01,13606.5,3320.15,4770.37,148.84,330.8061,1070.02,47.716,108.453125,102.6015625
2005-11-01,1202.76,13867.86,3312.45,4878.43,152.98,330.3938,1071.63,47.072,108.359375,102.546875
2005-11-02,1214.76,13894.78,3320.62,4888.33,155.6,334.1867,1069.84,47.481,108.125,102.53125
2005-11-03,1219.94,13894.78,3361.64,4920.5,156.89,334.0218,1106.19,47.205,107.75,102.4765625
2005-11-04,1220.14,14075.96,3355.28,4947.75,157.28,336.6603,1084.7,46.796,107.703125,102.4765625
2005-11-07,1222.81,14061.6,3362.83,4901.69,156.75,336.4129,1064.83,47.052,107.84375,102.4765625
2005-11-08,1218.59,14036.73,3361.75,4876.87,157.72,335.3377,1068.97,47.246,108.3125,102.5546875
2005-11-09,1220.65,14072.2,3355.77,4920.8,157.87,335.4207,1053.75,47.779,107.890625,102.4453125
2005-11-10,1230.96,14080.88,3361.05,4949.79,158.69,340.6133,1034.88,47.8,108.34375,102.5390625
2005-11-14,1233.76,14116.04,3412.19,4935.04,162.02,351.406,1030.78,47.944,108.015625,102.453125
2005-11-15,1229.01,14091.77,3413.96,4979.88,161.49,352.2433,1014.92,47.924,108.34375,102.4921875
2005-11-16,1231.21,14170.87,3391.59,4975.53,163.24,353.0806,1029.72,48.957,108.828125,102.609375
2005-11-17,1242.8,14411.79,3404.12,5024.43,163.38,353.583,1006.82,49.748,109.03125,102.6875
2005-11-18,1248.27,14623.12,3427.18,5046.52,163.74,358.5229,1007.88,49.687,108.734375,102.640625
2005-11-21,1254.85,14680.43,3450.01,5051.3,163.1,359.9463,1016.51,50.022,109.015625,102.7109375
2005-11-22,1261.23,14708.32,3450.51,5039.79,159.68,350.9874,1036.59,50.376,109.28125,102.8515625
2005-11-23,1265.61,14708.32,3471.43,5104.32,164.47,349.4803,1034.3,50.316,108.953125,102.75
