Code,Name,Mkt Cap,Float Rate,WICS1,WICS2,WICS3,Jaebul,Last,YTD Max,YTD Min,YTD Avg,Ret1D,Ret1W,Ret1M,Ret3M,Ret6M,Ret12M,Turnover_1D,Turnover_5D,Turnover_20D,Turnover_52W,Inst_1D,Inst_5D,Inst_20D,Inst_60D,Inst_120D,Inst_250D,Sec_1D,Sec_5D,Sec_20D,Sec_60D,Sec_120D,Sec_250D,Fund_1D,Fund_5D,Fund_20D,Fund_60D,Fund_120D,Fund_250D,Pension_1D,Pension_5D,Pension_20D,Pension_60D,Pension_120D,Pension_250D,Others_1D,Others_5D,Others_20D,Others_60D,Others_120D,Others_250D,Foreign_1D,Foreign_5D,Foreign_20D,Foreign_60D,Foreign_120D,Foreign_250D
A080470,성창에어텍,27.5575,0.478,경기관련소비재,자동차와부품,자동차부품,,3775,6030,3180,3860,-0.0208,-0.0182,0.0013,0.0457,0.0634,0.1103,204.792055,116.438779,63.816965,204.132355,0,0,0,0,0,-132.65,0,0,0,0,0,0,0,0,0,0,0,-48.04,0,0,0,0,0,-84.61,0,0,0,775.1,742.61,430.7,0,0,0,-7.95,-14.11,-33.48
A080520,오디텍,114.608241,0.7037,IT,반도체와반도체장비,반도체와반도체장비,,12650,14800,6710,9992,0.0412,0.0161,0.1605,0.1096,0.5113,0.7842,1082.649908,459.65671,806.128333,1080.257085,0,0,-88.8,8.37,1008.08,1388.45,0,0,-17.06,-87.88,-11.84,-21.92,0,0,0,0,-183.45,131.36,0,0,0,0,118.02,106.32,67.48,148.86,372.43,394.88,1471.48,2039.51,59.88,41.47,-326.58,209.43,432.84,449.84
A080530,코디에스,26.51681088,0.6406,IT,반도체와반도체장비,반도체와반도체장비,,2880,6990,2600,4688,0.0267,0.0827,-0.04,-0.3167,-0.4019,-0.5562,851.104372,169.610703,162.775317,881.839026,0,0,0,-15.06,-255.26,469.43,0,0,0,-15.06,-15.06,716.12,0,0,0,0,0,-316.43,0,0,0,0,-70.19,-2.6,0,0,0,0,-43.12,-1150.01,5.96,3.13,175.32,245.79,614.68,534.71
A080960,동북아3호,20.595052,0.8538,,,,,5020,5070,4650,5001,-0.004,-0.004,0,-0.004,0.004,0.007,10.845911,14.23452,4.37978,10.802353,0,-0.05,-0.1,-0.2,-250.3,-1458.63,0,-0.05,-0.1,-0.2,-0.3,-0.6,0,0,0,0,-250,-1458.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A080970,동북아4호,20.71813,0.8391,,,,,5050,5090,4935,5003,0,0.002,0.004,0.002,0.01,0.0192,10.037254,2.1473,5.61856,9.996944,0,0,0,-0.15,-273.1,-1205.98,0,0,0,-0.15,-0.2,-0.65,0,0,0,0,-272.9,-1205.33,0,0,0,0,0,0,0,0,0,-7.56,-1.09,-0.09,0,0,0,28.58,28.58,28.58
A080980,동북아5호,20.800182,0.8343,,,,,5070,5500,4290,5003,-0.0039,0,0.008,0.01,0.014,0.0232,5.976533,1.27786,3.280675,5.952531,0,-0.05,-0.05,-0.2,-0.2,-0.55,0,-0.05,-0.05,-0.2,-0.2,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A081000,일진다이아,74.434635,0.3258,소재,소재,비철금속,,6600,11300,5820,7834,0.0248,0.0476,0.0628,-0.1882,-0.0704,-0.2466,465.862338,109.531048,96.331443,464.840142,15.78,-11.17,-55.8,-1089.09,-29.36,1609.76,0,1.9,-16.13,-449.52,-329.48,69.48,0,-13.47,-55.81,-536.69,-234.72,1786.38,15.78,48.96,75.08,87.81,970.7,364.05,4.33,29.51,59.11,154.03,19.23,37.97,8.35,26.42,134.89,252.69,-1.17,-145.8
A081150,티플랙스,33.14615029,0.5783,소재,소재,철강,,1970,2825,1905,2333,0.0103,0.026,-0.0483,-0.2481,-0.1757,-0.1705,240.153197,219.142847,136.795889,239.502956,0,0,-1.01,-690.42,-604.44,-610.72,0,0,0,-613.01,-576,-575.99,0,0,0,-76.38,-35.11,-35.11,0,0,0,0,0,0,-30.27,140.06,153.46,411.3,793.47,627.04,-1.57,4.96,18.39,36.33,61.01,-39.22
A081190,아시아2호,9.5109531,0.8388,,,,,5060,6090,4260,5029,0,0.006,0.01,0.0181,0.0212,-0.0948,3.652186,4.12464,8.44651,3.6482,0,0,-0.2,-0.7,-0.8,-7,0,0,-0.2,-0.7,-0.8,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A081200,아시아3호,9.49215675,0.8544,,,,,5050,7150,4300,5043,0,0.002,0.008,0.01,0.0161,-0.0596,3.528364,3.63174,5.14995,3.515177,0,0,-0.15,-0.58,-0.98,-6.33,0,0,-0.15,-0.58,-0.98,-6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A081210,아시아4호,6.670545,0.8809,,,,,5050,5230,4260,4991,0,0.004,0.008,0.012,0.0151,0.0285,2.813213,0.73534,1.140185,2.801915,0,-0.1,-0.4,-0.8,-0.95,-2.1,0,-0.1,-0.4,-0.8,-0.95,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A081220,세미텍,23.01089621,0.5456,IT,반도체와반도체장비,반도체와반도체장비,,2235,5400,2000,3723,0.0022,0.0045,-0.0764,-0.391,-0.5574,-0.2424,495.335056,75.352495,204.480689,494.03353,0,0,-199.65,-39.48,-437.74,5085.21,0,0,-27.35,-5.74,165.13,1983.57,0,0,-82.03,210.81,193.98,2546.62,0,0,0,62.15,-33.5,13.69,0.02,0.02,3.13,-214.32,-61.18,53.14,-2,-25.22,-22.42,-19.48,55.92,192.38
A081580,성우전자,70.664,0.5778,IT,기술하드웨어와장비,핸드셋,,4840,5400,1795,3520,-0.0122,0.0637,-0.0798,0.2838,0.5125,1.6304,575.939128,679.702502,537.816625,573.819904,-14.27,-46.43,-22.9,247.95,313.02,-1099.13,0,0,0,2.05,2.05,-12.31,0,0,0,258.63,258.63,-2290.66,0,0,0,0,0,0,0,-20.18,-57.7,22.49,-9.87,694.62,-16.59,2.21,-244.59,-130.13,-209.69,-209.95
A081660,휠라코리아,636.032896,0.8838,경기관련소비재,내구소비재와의류,"섬유,의류,신발,호화품",,64000,90900,58100,74325,0.0079,0.0509,0.0829,-0.1185,-0.1467,-0.1795,5034.173597,5258.55348,3920.82176,5021.636846,4677.23,11659.18,11900.47,16667.1,42952.58,47304.54,1289.81,3252.42,3929.48,3179.86,1539.24,4951.18,2520.7,5907.39,4784.65,13366.04,27363.36,17832.49,321.27,20.17,1668.99,15.73,-513.94,7142.5,-2187.31,-2232.28,-3027.56,-4675.12,367.54,5060.86,-909.97,-4020.39,-3604.94,-38980.95,-70349.17,-67013.83
A081930,아시아8호,11.793454,0.9391,,,,,4850,5470,4015,4810,0.0094,0.0125,0.0104,0.0265,0.0094,0,3.187457,5.16395,3.276733,3.174656,0,-0.05,-0.1,-0.24,-0.62,-2.11,0,-0.05,-0.1,-0.24,-0.62,-2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A081940,아시아9호,13.4388019,0.8807,,,,,5030,5050,4800,4976,0,0,0.004,0.006,0.006,0.0182,10.047272,0,3.89978,10.006921,0,0,0,0,-1.65,-37.72,0,0,0,0,-0.1,-0.27,0,0,0,0,-1.55,-37.45,0,0,0,0,0,0,0,0,0,0,-36.95,-1005.48,0,0,0,15,115.8,115.8
A081970,넥스지,19.2384,0.5611,IT,소프트웨어와서비스,소프트웨어,,3340,7280,3090,4208,0.0121,0.0405,-0.0176,-0.2242,-0.1257,-0.5256,516.687077,89.55119,95.936857,520.364994,0,0,0,0,0,0.81,0,0,0,0,0,0.03,0,0,0,0,0,0.78,0,0,0,0,0,0,0,-1.94,10.85,14.39,-39.66,-63.35,7.59,29.71,20.39,-0.11,-42.1,-272.49
A082210,옵트론텍,255.9104256,0.6422,IT,기술하드웨어와장비,핸드셋,,12800,13900,3705,8634,0,0.113,0.0492,0.4066,0.3749,2.3952,5920.100236,14443.17625,13364.74127,5897.800117,3700.91,4971.33,-2417.62,-2768.5,-3414.92,3788.23,590.08,1021.71,-614.91,3720.14,2181.86,1545.75,-1243.74,-1579.8,-5849.16,-9459.36,-10378.05,-4171.07,2216.88,2216.88,2787.04,2835.99,2107.26,2579.59,-253.94,-550.47,-475.02,-905.58,-2007.82,-15471.78,-1194.25,-995.42,-811.27,25.31,-205.17,2064.38
A082240,아시아5호,15.6575808,0.9073,,,,,5020,5020,4825,4975,0,0,0.004,0.004,0.008,0.0141,12.424307,0,5.050165,12.374411,0,0,-0.05,-0.05,-35.75,-484.04,0,0,-0.05,-0.05,-0.1,-0.15,0,0,0,0,-35.65,-483.89,0,0,0,0,0,0,0,0,0,0,-299.75,-1698.17,0,0,0,0,0,0
A082250,아시아6호,15.5640096,0.9073,,,,,4990,5040,4260,4977,0,0,-0.001,-0.002,0.005,0.0163,18.056535,0,0.50298,17.984018,0,0,0,-0.05,-41.85,-55.8,0,0,0,-0.05,-0.1,-0.15,0,0,0,0,-41.75,-55.65,0,0,0,0,0,0,0,0,0,0,-174.15,-2463.79,0,0,0,15,34.96,34.96
A082260,아시아7호,15.5484144,0.9073,,,,,4985,5040,4805,4977,-0.002,-0.007,-0.005,0.003,0,0.0112,6.598439,1.59838,2.08045,6.571939,0,0,-0.05,-0.05,-20.3,-55.95,0,0,-0.05,-0.05,-0.15,-0.2,0,0,0,0,-15.15,-50.75,0,0,0,0,0,0,0,0,0,0,-62.71,-1005.42,0,0,0,0,49.7,49.7
A082270,젬백스,811.17777,0.8789,IT,반도체와반도체장비,반도체와반도체장비,,32500,48850,30500,37846,-0.0152,0.0031,-0.0845,-0.1591,-0.0947,-0.0845,7546.714264,3190.06285,5501.955698,7537.792184,66.24,995.13,7666.85,11890.99,24627.74,23272.34,0,0,-82.54,-271.03,-138.78,-286.09,0.66,222.84,407.48,-438.3,8004.11,7175.31,0,840.78,7460.84,12177.01,10874.11,10595.5,0,-23.99,229.19,-455.2,383.32,-560.33,-213.91,-281.75,2140.31,-1153.02,5959.71,-4353.26
A082390,피엘에이,42.85682874,0.738,IT,디스플레이,디스플레이장비및부품,,1380,2845,1200,1808,-0.0383,-0.0282,0.1084,-0.0213,-0.4,-0.2813,285.195038,167.610962,343.871153,284.582338,0,0,0,0,-824.97,-4338.3,0,0,0,0,0,0,0,0,0,0,0,-25.81,0,0,0,0,0,0,0,0,0.14,105.39,215.87,-1509.19,-1.39,20.42,-12.22,-168.66,130.14,87.44
A082640,동양생명,1134.888715,0.2691,금융,보험,생명보험,동양,10550,15350,8750,11430,0,0,0.0193,0.0498,0.0096,-0.2464,2679.979199,563.51032,816.207745,2700.88956,83.43,278.44,-3033,21974.6,15807.46,-38614.15,-1.57,15.93,-166.64,714.73,523.39,1291.7,0.53,-14.25,-1577.55,2482.37,-1392.94,-39710.02,0,59.63,-1506.21,11836.35,12245.58,8739.3,-29.67,-163.98,-288.06,1393.8,1970.03,12323.59,233.69,565.9,3630.29,-8876.46,-1727.53,27921.69
A082660,크루셜엠스,67.86598,0.5894,IT,기술하드웨어와장비,핸드셋,,7610,8480,2227,3832,-0.0168,0.0825,0.2041,0.8359,1.3344,2.002,408.872319,1037.221724,1876.429447,407.390798,-115.73,-222.63,-357.69,-2819.05,-3571.19,-3740.35,-115.73,-222.63,-226.76,-2078.49,-3385.19,-3554.35,0,0,0,0,172.72,172.72,0,0,0,-492.57,-120.85,-120.85,0,14.71,145.62,-782.26,-789.16,-834.79,-160.46,99.88,239.22,419.72,422.5,375.5
A082740,두산엔진,597.7,0.539,산업재,자본재,조선,두산,8600,16100,7430,10978,-0.0035,0.0035,0.1026,-0.1569,-0.1887,-0.265,3437.137951,899.999604,1418.896454,3428.753905,112.59,475.75,674,-6045.86,-847.32,2898.21,-14.15,119.35,212.97,32.24,47.89,204.65,30.71,89.04,49.63,-822.36,-854.71,7215.67,0,-0.96,104.2,-498.18,2456.63,1378.42,-13.73,-39.82,-57.16,-250.35,650.14,-390.27,-118.43,98.63,2003.44,3663.13,3143.8,13745.28
A082800,루미마이크로,90.53878518,0.6069,IT,디스플레이,디스플레이장비및부품,,2745,3500,1115,1927,0.0018,0.0497,0.085,0.0558,0.9129,0.6291,422.190054,376.153762,810.5862,421.380897,0,27.3,861.41,1351.85,1351.72,1351.72,0,0,173.4,173.4,173.4,173.4,0,0,240.75,225.87,225.87,225.87,0,0,-50.88,-105.64,-105.64,-105.64,5.37,37.86,121.43,-334.95,-741.04,-581.08,-11.69,-9.38,-549.08,-531.77,-338.23,-402.51
A082850,우리이티아이,205.8107837,0.5946,IT,디스플레이,디스플레이장비및부품,,4965,6190,3240,4932,0.001,0.0322,-0.0685,-0.0149,0.0724,0.131,1540.85027,802.414019,1715.6391,1544.733532,0,14.86,-13.2,12.9,782.95,802.19,0,3.4,-41.86,-166.68,-173.8,-89.76,0,11.46,28.66,94.7,572.2,508.05,0,0,0,0,0,0,19.85,100.68,402.85,399.87,519.95,1780.73,-16.81,123.17,679.86,1510.29,1551.38,2067.99
A082920,비츠로셀,73.14268375,0.5472,IT,전자와 전기제품,전기제품,,5770,7500,4085,5431,0.0158,0.0491,0.0194,-0.1734,0.2435,0.3988,632.80457,464.054282,542.402198,630.602446,147.9,174.32,90.49,-337,2741.17,3885.69,59.34,59.34,-248.67,57.29,110.95,110.95,59.33,125.3,744.32,681.12,1035.7,1167.08,13.49,17.95,-468.86,-624.4,1997.68,1997.68,-1.47,-336.09,-335.17,-10.84,-3906.64,-4232.55,39.63,-22.03,-172.47,70,-42.95,-25.42
A082930,실리콘화일,59.70103132,0.6462,IT,기술하드웨어와장비,핸드셋,SK,7070,8450,2995,4284,0.0232,0.0827,-0.0014,1.0493,0.9804,1.02,406.461488,479.278498,974.49222,405.131869,0,5.58,5.58,-2700.16,-2684.98,-2684.98,0,5.58,5.58,18.26,18.26,18.26,0,0,0,-15.64,-0.46,-0.46,0,0,0,0,0,0,-3.54,29.16,40.62,109.41,169.2,218.47,-67.34,-105,124.61,86.76,109,134.4
A083310,엘오티베큠,45.79564476,0.6573,IT,반도체와반도체장비,반도체와반도체장비,,4280,6371,3848,5025,-0.0081,0,0.0161,-0.1237,-0.2215,0.0778,955.903603,256.928351,282.181869,952.754387,0,0,-20.58,-634.61,-1291.01,-991.72,0,0,0,-26.12,-147.02,-182.85,0,0,0,-267.78,-413.74,-252.91,0,0,0,0,0,-417.41,0.24,0.33,-13.52,19.16,-69.68,505.49,20.95,62.49,36.28,-8.61,-23.22,-1685.35
A083350,동북아10호,7.7300925,0.8701,,,,,4875,5030,4525,4869,-0.0041,-0.0041,-0.0091,-0.0191,-0.002,0.0062,2.388577,3.00711,6.804905,2.378984,0,0,0,0,0,-0.05,0,0,0,0,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A083360,동북아11호,7.769734,0.8701,,,,,4900,4995,4620,4882,0.001,0,-0.0031,-0.0151,0.001,0.0262,2.51293,5.44833,4.058713,2.502838,0,0,0,0,0,-0.19,0,0,0,0,0,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A083370,동북아12호,7.7618057,0.8865,,,,,4895,5000,4235,4882,0,0.0103,-0.021,-0.0091,0.001,0.0572,1.623131,0.71072,0.552538,1.616801,0,0,0,0,0,-0.05,0,0,0,0,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A083380,동북아13호,7.8569453,0.8865,,,,,4955,5060,4610,4885,-0.0208,-0.003,0.002,0.001,0.0195,0.0748,1.334345,0.07988,1.374428,1.347696,0,0,0,-0.05,-0.05,-0.05,0,0,0,-0.05,-0.05,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A083390,동북아14호,7.8886585,0.8701,,,,,4975,4990,4525,4849,-0.001,0.0071,0.0216,0.002,0.0474,0.0496,1.47077,0.05945,0.860195,1.464864,0,0,0,0,0,-0.05,0,0,0,0,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
A083420,KPX그린케미칼,94.3,0.3208,소재,소재,화학,,4715,4795,2650,3606,0.0129,0.0195,0.0952,0.2327,0.4245,0.5769,152.887196,104.600718,197.629622,152.306249,0,5.34,237.55,14.54,21.09,342.73,0,0,0,-283.62,-283.63,-283.76,0,-22.06,-37.87,-38.62,-42.6,-19.67,0,0,0,38.07,38.07,262.88,0,0,122.24,-247.28,11.74,-2078.79,117.87,197.17,682.51,779.38,1863.22,2201.02
A083450,GST,35.02251584,0.5835,IT,반도체와반도체장비,반도체와반도체장비,,4160,4900,3000,3910,0.0048,-0.0083,-0.0704,0.0722,0.0976,0.1751,279.965166,114.701759,313.366166,282.665896,0,0,-35.43,37.55,37.55,37.71,0,0,-7,28.2,28.2,27.96,0,0,-28.43,1.44,1.44,1.84,0,0,0,0,0,0,0,-2.95,-8.17,73.47,-83.71,-9.93,-1.48,-10.61,47.08,-201.34,-159.47,111.42
A083470,KJ프리텍,36.37188729,0.8552,IT,기술하드웨어와장비,핸드셋,,2610,3260,1185,1750,0.0058,-0.0628,0.2488,0.6467,0.9848,0.381,328.369181,735.997422,624.226925,327.542136,0,0,-1.78,3.98,3.88,6.87,0,0,-1.78,3.98,3.98,3.98,0,0,0,0,0,0,0,0,0,0,0,0,10.66,31.42,26.31,228.73,231.53,137.65,-1.52,4.38,-9.8,410.83,408.33,383.53
A083550,케이엠,25.62076516,0.5655,IT,반도체와반도체장비,반도체와반도체장비,,2620,3640,2400,2871,-0.0113,-0.0095,0.0019,-0.0839,-0.0385,-0.0807,172.682689,43.06601,34.168782,172.339804,0,0,-10.34,-32.08,9.43,9.43,0,0,0,-6.72,-6.72,-6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,20.04,21.06,-9.93,238.46,766.9,-3.67,-17.17,-12.13,30.45,-2.09,-164.07
A083570,아시아10호,12.66137878,0.9091,,,,,4855,4985,4530,4777,0,-0.0061,-0.0051,0.0052,0,0.0396,3.726635,0.32046,4.982128,4.126181,0,0,-0.05,-0.05,-0.1,-0.17,0,0,-0.05,-0.05,-0.1,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.75,80.75,80.75,0,0,0,0,0,0
A083580,아시아11호,12.68745783,0.9104,,,,,4865,5450,4120,4763,0,0.0021,0.0062,0.0072,-0.0031,0.0576,2.151059,2.1362,1.565073,2.14242,0,0,0,-0.05,-0.1,-0.28,0,0,0,-0.05,-0.1,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0
A083590,아시아12호,12.70049735,0.9104,,,,,4870,5340,4580,4774,0.0021,0.0021,-0.0071,0.0178,0.0083,0.0692,3.566255,0.974,1.70025,3.662955,0,0,0,0,-1.23,-2.11,0,0,0,0,-1.23,-2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
A083600,아시아13호,12.58314163,0.9104,,,,,4825,5500,3920,4780,0.0052,-0.0092,-0.0173,-0.0113,-0.001,0.0094,1.629431,4.23593,1.339188,1.622887,0,0,0,0,-0.05,-0.24,0,0,0,0,-0.05,-0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A083610,아시아14호,9.5363506,0.9005,,,,,4900,5140,4630,4821,0,0.0072,0.0093,0.0177,-0.0081,0.0448,2.424128,10.3566,4.556188,2.598179,0,0,0,-0.63,-0.82,-1.43,0,0,0,-0.63,-0.82,-1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48
A083620,아시아15호,9.470126295,0.851,,,,,4865,5380,4650,4778,0,0,-0.0112,0.0031,0.0253,0.0395,3.020203,0,4.301005,3.008074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A083640,윈포넷,41.5666095,0.4061,IT,기술하드웨어와장비,전자장비와기기,,6500,8000,3350,5013,0.0204,-0.0714,0.0334,0.0621,0.4208,0.8841,138.991537,64.989118,154.001634,138.47506,0,0,0,0,0,102.48,0,0,0,0,0,102.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,-30.74,4.04,8.85,0.16,6.72,-4.47,19.73,19.3,19.3
A083650,비에이치아이,349.89,0.6554,산업재,자본재,기계,,26750,33850,20500,26431,0.021,0.0328,0.1008,-0.1588,0.11,0.2985,2341.799621,802.56506,1297.23894,2354.212326,267.27,687.83,2436.18,-4479.28,9307.69,31666.47,32.17,35.93,605.27,-4548.06,-4698.03,-2506.83,181.17,402.08,1267.71,1323.39,3582.32,12175.01,0,206.35,201.09,219.8,6529,8487.49,19.58,98.16,-182.36,-689.74,-236.23,1134.84,151.46,181.27,-981.02,-645.58,-1176.27,-2606.56
A083660,젠트로,18.1242375,0.6626,산업재,자본재,건축제품,,2215,4160,1550,2370,0.0161,-0.0328,-0.2641,0.3547,0.0091,-0.0732,857.06015,312.810771,828.920958,853.941313,0,0,-0.12,-0.12,-0.12,-626.02,0,0,-0.12,-0.12,-0.12,-630.51,0,0,0,0,0,4.49,0,0,0,0,0,0,20.13,59.78,88.96,10.85,50.38,87.96,21.14,31.25,99.1,-54.1,-20.55,52.77
A083790,크리스탈,127.3863461,0.8577,건강관리,제약과생물공학,생명과학도구및서비스,,7230,9700,5980,7327,0.0212,0.0433,0.1192,-0.0082,0.0743,0.007,735.903107,507.853548,308.160689,735.328935,0,0,0,-19.9,-19.9,-271.7,0,0,0,-19.9,-19.9,-24.27,0,0,0,0,0,0,0,0,0,0,0,-246.71,0,-4.55,-4.55,-7.27,-0.17,-52.29,-6.07,54.17,-45.51,-6.21,120.91,-412.27
A083930,아바코,94.85927465,0.7045,IT,디스플레이,디스플레이장비및부품,,5930,12845,5510,7534,0.0207,-0.01,0.0137,0.0496,-0.1764,-0.385,2055.8337,971.437134,1569.624424,2053.33646,0,-1.01,-627.51,-142.28,-1152.27,-10875.78,0,-1.01,17.01,-158.85,-131.06,-4416.6,0,0,-644.52,-310.35,-1282.22,-4205.21,0,0,0,0,0,-638.1,-53.37,-391.71,-842.12,-1042.78,-1587.2,-1045.7,34.6,128.65,45.06,-849.47,-1985.26,607.4
A084010,대한제강,196.9274047,0.3778,소재,소재,철강,,7990,17350,6010,8594,0.005,0.0165,0.031,-0.1371,0.2273,0.2662,8175.755055,1048.285758,1507.261724,8143.73906,0.08,-285.51,3574.42,7220.01,13177.18,-16606.69,0,-188.39,-228.4,-224.86,-913.83,-523.93,0.08,-252.56,689.4,3145.79,6212.97,-2612.56,0,346.26,3660.4,5633.18,6594.1,-4297.02,-4,-30.32,39.39,23.65,279.08,-1575.36,15.84,217.17,-412.19,-627.14,2188.38,-6576.92
A084110,휴온스,126.2012395,0.5928,건강관리,제약과생물공학,제약,,13300,15650,7710,12028,-0.0112,0.0472,0.0902,-0.05,0.1616,0.7095,3685.912842,1983.9357,2628.820473,3694.654118,0,0,-552.7,-1379.06,-665.56,-820.34,0,0,4.77,239.65,216.21,103.98,0,0,1.64,-201.11,376.01,993.72,0,0,762.07,762.99,1078.68,1107.56,4.01,10.67,-17.58,9.23,-47.76,-540.4,-40.65,142.14,75.25,1923.87,2108.11,2079.2
A084180,수성,15.703,0.4093,산업재,자본재,기계,,1915,2460,1610,1940,-0.0078,-0.0052,-0.0425,-0.0613,0,0.1467,64.417922,52.329723,63.84165,64.172354,0,0,0,0,-0.99,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8,-0.08,-0.08,0.4,0.92,2.63,2.68,4.6,4.88,2.02
A084370,유진테크,287.8637622,0.6151,IT,반도체와반도체장비,반도체와반도체장비,,14050,25389,10915,17606,0.0072,0.0601,0.1965,0.0562,-0.2249,-0.0686,3687.821793,1974.63294,2667.289285,3678.462669,343.43,1534.73,873.29,713.44,-11606.18,-36907.77,-1.76,8.24,-865.7,-469.68,-1140.51,-2194.7,333.26,1270.68,977.18,3219.09,-4044.28,-8453.57,0,57.86,624.05,-2152.43,-2197.81,-16989.23,-0.7,206.6,605.52,1051.41,2770.9,-2749.32,-47.47,131.66,5095.55,1851.24,-6089.35,10741.28
A084670,동양고속,55.2942,0.461,산업재,운송,도로와철도운송,,20850,24150,16600,19507,-0.0142,-0.0436,-0.0523,-0.037,0.1425,0.1914,74.981905,304.69263,117.17199,75.19684,0,143.15,372.04,92.75,-3.91,-508.99,0,143.15,372.04,92.75,41.23,-504.04,0,0,0,0,-45.14,-4.81,0,0,0,0,0,0,0,1248.49,826.98,1992.78,3215.21,3148.11,0,0,-3,-2.11,-11.49,-487.73
A084680,이월드,47.01553943,0.2879,경기관련소비재,"호텔,레스토랑,레저등","호텔,레스토랑,레저",이랜드,671,1320,605,904,0.0805,0.084,-0.0247,-0.1633,-0.2314,-0.3323,139.890589,56.388815,43.663813,139.55272,0,0,0,-0.03,-0.03,1.55,0,0,0,-0.03,-0.03,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.41,1.81,-11.74,-21.05
A084690,대상홀딩스,231.7602432,0.3223,필수소비재,"식품,음료,담배",식품,,6400,6800,3800,4716,0,0.0031,0.0063,0.1573,0.5166,0.602,196.709128,120.778448,344.046436,196.353201,-0.06,235.71,338.99,-1397.47,-1561.12,176.99,-0.06,-2.72,8.77,-295.27,-403.6,-533.23,0,0,-1425.39,-4976.7,-6597.12,-5237.25,0,201.97,2819.61,4560.61,5611.95,5611.95,0,62.76,110.28,-775.45,-777.84,-395.59,4.66,-15.27,-8.63,299.71,269.74,57.58
A084730,팅크웨어,148.7163558,0.5543,전기통신서비스,통신서비스,다각화된통신서비스,,18600,24300,11300,17815,0.0054,0.0659,0.2078,-0.0363,0.0109,0.5966,2127.489768,1568.72685,1760.238308,2160.575779,254.63,634.54,1764.09,3325.27,3959.39,24602.53,83.73,55.62,55.62,630.7,1349.66,1369.19,136.12,544.15,1825.64,2687.57,4703.02,19987.96,0,0,7.04,318.53,-502.25,907.41,0,-3.66,-34.94,24.93,-1063.97,-1762.41,-19.21,94.55,-98.17,-114.95,-445.72,-4842.91
A084870,베이직하우스,305.5523984,0.323,경기관련소비재,내구소비재와의류,"섬유,의류,신발,호화품",,14650,22150,9980,14825,0.0103,0.0852,0.2363,-0.0579,0.3628,-0.1121,2587.336052,1997.94062,1743.16185,2582.280045,-176.14,-546.22,-1313.52,-3802.57,4872.94,-41377.83,82.36,399.31,18.94,-383.74,1070.5,37.37,-14.3,-18.02,-869.73,403.93,-856.56,-27472.12,-353.23,-384.86,-212.36,-2060.24,2720.17,-7088.3,15.38,79.57,-502.7,-1272.13,-407.01,-2297.74,-75.13,-96.83,1627.96,293.24,1890.36,28878.98
A084990,바이로메드,369.5951098,0.8555,건강관리,제약과생물공학,생물공학,,26600,35450,10600,23864,0.0019,0.035,-0.0699,-0.1674,0.1928,1.4182,4554.358124,2180.78321,2766.032755,4539.831233,69.95,582.67,331.11,-3840.26,7535.52,8403.08,9.16,28.75,242.88,172.46,-1739.89,1026.89,24.99,135.03,482.48,-372.52,4222.66,5405.28,0,285.06,232.38,-2228.74,4377.82,8977.85,60.24,33,587.73,41.58,-14529.89,-29462.75,-135.9,-229,364.96,198.79,-2195.11,-4635.62
